,id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores,home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores,away_post_win_prob,excitement_index
7247,303170201,2010,11,regular,2010-11-13T15:30:00.000Z,,False,True,0.0,3835.0,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,45,"[24, 14, 7, 0]",0.9996570682063254,2641,Texas Tech,Big 12,7,"[7, 0, 0, 0]",0.0003429317936746168,
7248,303170194,2010,11,regular,2010-11-13T15:30:00.000Z,,False,True,0.0,3861.0,Ohio Stadium,194,Ohio State,Big Ten,38,"[3, 0, 14, 21]",0.9952675045112872,213,Penn State,Big Ten,14,"[7, 7, 0, 0]",0.004732495488712796,
7249,303170153,2010,11,regular,2010-11-13T15:30:00.000Z,,False,True,0.0,3787.0,Kenan Memorial Stadium,153,North Carolina,ACC,10,"[7, 3, 0, 0]",0.56344620339336,259,Virginia Tech,ACC,26,"[6, 3, 17, 0]",0.43655379660663995,
7250,303172628,2010,11,regular,2010-11-13T16:00:00.000Z,,False,True,0.0,3616.0,Amon G. Carter Stadium,2628,TCU,Mountain West,40,"[13, 21, 3, 3]",0.9078249850343081,21,San Diego State,Mountain West,35,"[14, 0, 7, 14]",0.09217501496569191,
7251,303170204,2010,11,regular,2010-11-13T16:00:00.000Z,,False,True,0.0,3893.0,Reser Stadium,204,Oregon State,Pac-10,14,"[0, 0, 7, 7]",0.7337806071098494,265,Washington State,Pac-10,31,"[0, 14, 7, 10]",0.2662193928901506,
7252,303170166,2010,11,regular,2010-11-13T18:00:00.000Z,,False,True,0.0,3601.0,Aggie Memorial Stadium,166,New Mexico State,Western Athletic,20,"[3, 7, 7, 3]",0.5795967951188632,2348,Louisiana Tech,Western Athletic,41,"[14, 10, 0, 17]",0.4204032048811368,
7253,303172005,2010,11,regular,2010-11-13T18:00:00.000Z,,False,True,0.0,3713.0,Falcon Stadium,2005,Air Force,Mountain West,48,"[7, 14, 14, 13]",0.9501232323133091,167,New Mexico,Mountain West,23,"[7, 0, 3, 13]",0.049876767686690915,
7254,303172226,2010,11,regular,2010-11-13T19:00:00.000Z,,False,True,0.0,,,2226,Florida Atlantic,Sun Belt,24,"[14, 0, 7, 3]",0.4680975862215836,309,Louisiana,Sun Belt,23,"[0, 7, 7, 9]",0.5319024137784164,
7255,303170099,2010,11,regular,2010-11-13T19:00:00.000Z,,False,False,0.0,3958.0,Tiger Stadium,99,LSU,SEC,51,"[13, 10, 21, 7]",0.9995769751321429,2433,Louisiana Monroe,Sun Belt,0,"[0, 0, 0, 0]",0.00042302486785705806,
7256,303170158,2010,11,regular,2010-11-13T19:00:00.000Z,,False,True,0.0,3834.0,Memorial Stadium,158,Nebraska,Big 12,20,"[7, 7, 3, 3]",0.9976175813272361,2305,Kansas,Big 12,3,"[0, 0, 3, 0]",0.0023824186727638974,
7257,303170008,2010,11,regular,2010-11-13T19:00:00.000Z,,False,False,0.0,3887.0,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,58,"[21, 14, 14, 9]",0.9672653757827796,2638,UTEP,Conference USA,21,"[14, 0, 0, 7]",0.0327346242172204,
7258,303170239,2010,11,regular,2010-11-13T19:00:00.000Z,,False,True,0.0,3724.0,Floyd Casey Stadium,239,Baylor,Big 12,30,"[17, 13, 0, 0]",0.7344865410385957,245,Texas A&M,Big 12,42,"[7, 14, 14, 7]",0.2655134589614043,
7259,303170333,2010,11,regular,2010-11-13T19:15:00.000Z,,False,True,0.0,3657.0,Bryant Denny Stadium,333,Alabama,SEC,30,"[6, 14, 7, 3]",0.9826094524522173,344,Mississippi State,SEC,10,"[3, 0, 0, 7]",0.017390547547782687,
7260,303170057,2010,11,regular,2010-11-13T19:15:00.000Z,,False,True,0.0,3634.0,Ben Hill Griffin Stadium,57,Florida,SEC,14,"[7, 0, 0, 7]",0.20925127075434355,2579,South Carolina,SEC,36,"[9, 6, 7, 14]",0.7907487292456564,
7261,303170009,2010,11,regular,2010-11-13T19:30:00.000Z,,False,True,0.0,3947.0,Sun Devil Stadium,9,Arizona State,Pac-10,13,"[7, 0, 6, 0]",0.5399744267472872,24,Stanford,Pac-10,17,"[7, 0, 3, 7]",0.46002557325271276,
7262,303170025,2010,11,regular,2010-11-13T19:30:00.000Z,,False,True,0.0,3831.0,California Memorial Stadium,25,California,Pac-10,13,"[7, 0, 6, 0]",0.21321153407546825,2483,Oregon,Pac-10,15,"[0, 8, 7, 0]",0.7867884659245318,
7263,303170251,2010,11,regular,2010-11-13T20:00:00.000Z,,False,True,0.0,3910.0,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,16,"[3, 0, 0, 13]",0.6603514860063927,197,Oklahoma State,Big 12,33,"[3, 23, 7, 0]",0.3396485139936073,
7264,303170012,2010,11,regular,2010-11-13T20:00:00.000Z,,False,True,0.0,3619.0,Arizona Stadium,12,Arizona,Pac-10,21,"[0, 14, 0, 7]",0.879377467394429,30,USC,Pac-10,24,"[14, 7, 3, 0]",0.12062253260557099,
7265,303170052,2010,11,regular,2010-11-13T20:00:00.000Z,,False,True,0.0,3697.0,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,16,"[3, 0, 3, 10]",0.8016611261785143,228,Clemson,ACC,13,"[7, 3, 0, 3]",0.19833887382148574,
7266,303170023,2010,11,regular,2010-11-13T20:00:00.000Z,,False,True,0.0,3935.0,Spartan Stadium,23,San José State,Western Athletic,34,"[10, 3, 7, 14]",0.9313204660289153,328,Utah State,Western Athletic,38,"[14, 3, 7, 14]",0.06867953397108473,
7267,303170248,2010,11,regular,2010-11-13T20:00:00.000Z,,False,True,0.0,453.0,Robertson Stadium,248,Houston,Conference USA,25,"[0, 7, 10, 8]",0.28490148443885144,202,Tulsa,Conference USA,28,"[7, 14, 7, 0]",0.7150985155611486,
7268,303172439,2010,11,regular,2010-11-13T22:00:00.000Z,,False,True,0.0,3914.0,Sam Boyd Stadium,2439,UNLV,Mountain West,42,"[7, 14, 7, 14]",0.9369931105821442,2751,Wyoming,Mountain West,16,"[13, 0, 3, 0]",0.06300688941785582,
7269,303170278,2010,11,regular,2010-11-13T22:30:00.000Z,,False,True,0.0,3660.0,Bulldog Stadium,278,Fresno State,Western Athletic,34,"[14, 3, 14, 3]",0.9151610498636107,2440,Nevada,Western Athletic,35,"[7, 14, 7, 7]",0.08483895013638931,
7270,303200218,2010,12,regular,2010-11-16T20:00:00.000Z,,False,True,0.0,3806.0,Lincoln Financial Field,218,Temple,Mid-American,23,"[0, 10, 0, 13]",0.7771713463672056,195,Ohio,Mid-American,31,"[7, 10, 0, 14]",0.22282865363279436,
7271,303212006,2010,12,regular,2010-11-17T18:00:00.000Z,,False,True,0.0,3768.0,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,14,"[0, 7, 7, 0]",0.43553017647440023,193,Miami (OH),Mid-American,19,"[0, 10, 6, 3]",0.5644698235255998,
7272,303212649,2010,12,regular,2010-11-17T20:00:00.000Z,,False,True,0.0,3739.0,Glass Bowl,2649,Toledo,Mid-American,33,"[19, 7, 7, 0]",0.9071090029546206,189,Bowling Green,Mid-American,14,"[0, 7, 7, 0]",0.0928909970453794,
7273,303220333,2010,12,regular,2010-11-18T19:30:00.000Z,,False,False,0.0,3657.0,Bryant Denny Stadium,333,Alabama,SEC,63,"[14, 28, 14, 7]",0.9998795965407892,2247,Georgia State,,7,"[0, 7, 0, 0]",0.00012040345921082718,
7274,303220264,2010,12,regular,2010-11-18T20:00:00.000Z,,False,True,0.0,3765.0,Husky Stadium,264,Washington,Pac-10,24,"[0, 7, 3, 14]",0.9980316258869076,26,UCLA,Pac-10,7,"[7, 0, 0, 0]",0.0019683741130923638,
7275,303222439,2010,12,regular,2010-11-18T22:00:00.000Z,,False,True,0.0,3914.0,Sam Boyd Stadium,2439,UNLV,Mountain West,20,"[7, 10, 3, 0]",0.3476886534402902,2005,Air Force,Mountain West,35,"[7, 7, 14, 7]",0.6523113465597098,
7276,303230068,2010,12,regular,2010-11-19T21:30:00.000Z,,False,True,0.0,3653.0,Albertsons Stadium,68,Boise State,Western Athletic,51,"[3, 17, 17, 14]",0.9970022250751144,278,Fresno State,Western Athletic,0,"[0, 0, 0, 0]",0.002997774924885621,
7277,303240084,2010,12,regular,2010-11-20T12:00:00.000Z,,True,True,0.0,,,84,Indiana,Big Ten,24,"[0, 14, 10, 0]",0.47016879379094045,213,Penn State,Big Ten,41,"[7, 10, 14, 10]",0.5298312062090595,
7278,303240058,2010,12,regular,2010-11-20T12:00:00.000Z,,False,True,0.0,3886.0,Raymond James Stadium,58,South Florida,Big East,10,"[0, 3, 7, 0]",0.19125389174645518,221,Pittsburgh,Big East,17,"[3, 0, 7, 7]",0.8087461082535448,
7279,303240130,2010,12,regular,2010-11-20T12:00:00.000Z,,False,True,0.0,3558.0,Michigan Stadium,130,Michigan,Big Ten,28,"[0, 0, 21, 7]",0.667131164218211,275,Wisconsin,Big Ten,48,"[7, 17, 7, 17]",0.33286883578178905,
7280,303242305,2010,12,regular,2010-11-20T12:00:00.000Z,,False,True,0.0,3833.0,Memorial Stadium,2305,Kansas,Big 12,14,"[14, 0, 0, 0]",0.20555837483723696,197,Oklahoma State,Big 12,48,"[10, 10, 14, 14]",0.7944416251627631,
7281,303240127,2010,12,regular,2010-11-20T12:00:00.000Z,,False,True,0.0,3936.0,Spartan Stadium,127,Michigan State,Big Ten,35,"[7, 6, 0, 22]",0.8740019634537042,2509,Purdue,Big Ten,31,"[14, 7, 7, 3]",0.12599803654629582,
7282,303240097,2010,12,regular,2010-11-20T12:00:00.000Z,,False,True,0.0,3873.0,Papa John's Cardinal Stadium,97,Louisville,Big East,10,"[3, 7, 0, 0]",0.1543918512701467,277,West Virginia,Big East,17,"[7, 7, 3, 0]",0.8456081487298532,
7283,303242050,2010,12,regular,2010-11-20T12:00:00.000Z,,False,True,0.0,3919.0,Scheumann Stadium,2050,Ball State,Mid-American,21,"[0, 7, 14, 0]",0.34381316212161456,2459,Northern Illinois,Mid-American,59,"[14, 21, 10, 14]",0.6561868378783855,
7284,303240153,2010,12,regular,2010-11-20T12:00:00.000Z,,False,True,0.0,3787.0,Kenan Memorial Stadium,153,North Carolina,ACC,25,"[7, 6, 6, 6]",0.9497822283875621,152,NC State,ACC,29,"[0, 10, 7, 12]",0.0502177716124379,
7285,303240103,2010,12,regular,2010-11-20T12:00:00.000Z,,False,True,0.0,3615.0,Alumni Stadium,103,Boston College,ACC,17,"[0, 10, 7, 0]",0.7121545182415782,258,Virginia,ACC,13,"[3, 10, 0, 0]",0.28784548175842184,
7286,303242579,2010,12,regular,2010-11-20T12:21:00.000Z,,False,False,0.0,3994.0,Williams-Brice Stadium,2579,South Carolina,SEC,69,"[28, 28, 3, 10]",0.9999759015604965,2653,Troy,Sun Belt,24,"[0, 7, 10, 7]",0.000024098439503461577,
7287,303240057,2010,12,regular,2010-11-20T12:30:00.000Z,,False,False,0.0,3634.0,Ben Hill Griffin Stadium,57,Florida,SEC,48,"[21, 7, 14, 6]",0.9771191656735082,2026,Appalachian State,,10,"[0, 0, 3, 7]",0.022880834326491795,
7288,303240242,2010,12,regular,2010-11-20T13:00:00.000Z,,False,True,0.0,3895.0,Rice Stadium,242,Rice,Conference USA,62,"[14, 20, 14, 14]",0.9621710718679282,151,East Carolina,Conference USA,38,"[7, 21, 3, 7]",0.03782892813207184,
7289,303240059,2010,12,regular,2010-11-20T13:30:00.000Z,,False,True,0.0,721.0,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,30,"[3, 3, 17, 7]",0.8253661061594111,150,Duke,ACC,20,"[3, 10, 0, 7]",0.17463389384058892,
7290,303242084,2010,12,regular,2010-11-20T14:00:00.000Z,,False,True,0.0,3965.0,UB Stadium,2084,Buffalo,Mid-American,17,"[0, 10, 7, 0]",0.4265100576199584,2199,Eastern Michigan,Mid-American,21,"[0, 14, 7, 0]",0.5734899423800416,
7291,303240202,2010,12,regular,2010-11-20T14:00:00.000Z,,False,True,0.0,3674.0,Skelly Field at H. A. Chapman Stadium,202,Tulsa,Conference USA,31,"[7, 14, 10, 0]",0.9643794499978475,2638,UTEP,Conference USA,28,"[7, 14, 7, 0]",0.03562055000215247,
7292,303240154,2010,12,regular,2010-11-20T14:00:00.000Z,,False,True,0.0,3630.0,BB&T Field,154,Wake Forest,ACC,10,"[0, 0, 0, 10]",0.11820643024695393,228,Clemson,ACC,30,"[3, 10, 7, 10]",0.8817935697530461,
7293,303242711,2010,12,regular,2010-11-20T14:00:00.000Z,,False,True,0.0,3980.0,Waldo Stadium,2711,Western Michigan,Mid-American,38,"[7, 10, 7, 14]",0.8111290545240769,2309,Kent State,Mid-American,3,"[3, 0, 0, 0]",0.1888709454759231,
7294,303242751,2010,12,regular,2010-11-20T14:00:00.000Z,,False,True,0.0,3984.0,War Memorial Stadium,2751,Wyoming,Mountain West,44,"[9, 14, 14, 7]",0.9997379733393021,36,Colorado State,Mountain West,0,"[0, 0, 0, 0]",0.0002620266606978561,
7295,303240038,2010,12,regular,2010-11-20T14:10:00.000Z,,False,True,0.0,3726.0,Folsom Field,38,Colorado,Big 12,44,"[9, 14, 14, 7]",0.44033448200606967,2306,Kansas State,Big 12,36,"[14, 0, 8, 14]",0.5596655179939303,
7296,303240328,2010,12,regular,2010-11-20T15:00:00.000Z,,False,True,0.0,3905.0,Romney Stadium,328,Utah State,Western Athletic,6,"[3, 3, 0, 0]",0.3478807686461642,70,Idaho,Western Athletic,28,"[7, 7, 0, 14]",0.6521192313538358,
7297,303242567,2010,12,regular,2010-11-20T15:00:00.000Z,,False,True,0.0,3735.0,Gerald J. Ford Stadium,2567,SMU,Conference USA,31,"[7, 17, 7, 0]",0.8201923299481819,276,Marshall,Conference USA,17,"[0, 0, 10, 7]",0.17980767005181808,
7298,303242641,2010,12,regular,2010-11-20T15:00:00.000Z,,False,False,0.0,3784.0,Jones AT&T Stadium,2641,Texas Tech,Big 12,64,"[23, 21, 6, 14]",0.9916278228569726,2692,Weber State,,21,"[0, 0, 7, 14]",0.008372177143027404,
7299,303242655,2010,12,regular,2010-11-20T15:30:00.000Z,,False,True,0.0,3493.0,Mercedes-Benz Superdome,2655,Tulane,Conference USA,14,"[0, 14, 0, 0]",0.29154589249254825,2116,UCF,Conference USA,61,"[31, 7, 7, 16]",0.7084541075074517,
7300,303240077,2010,12,regular,2010-11-20T15:30:00.000Z,,False,True,0.0,3911.0,Ryan Field,77,Northwestern,Big Ten,27,"[14, 10, 0, 3]",0.7428028169656506,356,Illinois,Big Ten,48,"[21, 6, 7, 14]",0.25719718303434935,
7301,303240251,2010,12,regular,2010-11-20T15:30:00.000Z,,False,False,0.0,3910.0,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,51,"[7, 17, 6, 21]",0.9959107335762005,2226,Florida Atlantic,Sun Belt,17,"[7, 0, 10, 0]",0.004089266423799476,
7302,303242426,2010,12,regular,2010-11-20T15:30:00.000Z,,False,False,0.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,35,"[14, 7, 0, 14]",0.9168425795146933,2032,Arkansas State,Sun Belt,19,"[0, 13, 0, 6]",0.08315742048530672,
7303,303242433,2010,12,regular,2010-11-20T15:30:00.000Z,,False,True,0.0,3817.0,Malone Stadium,2433,Louisiana Monroe,Sun Belt,49,"[7, 14, 7, 21]",0.9261882128719466,249,North Texas,Sun Belt,37,"[6, 21, 0, 10]",0.07381178712805336,
7304,303240025,2010,12,regular,2010-11-20T15:30:00.000Z,,False,True,0.0,3831.0,California Memorial Stadium,25,California,Pac-10,14,"[0, 0, 0, 14]",0.1030124617603029,24,Stanford,Pac-10,48,"[10, 21, 14, 3]",0.8969875382396971,
7305,303240099,2010,12,regular,2010-11-20T15:30:00.000Z,,False,True,0.0,3958.0,Tiger Stadium,99,LSU,SEC,43,"[10, 10, 3, 20]",0.9679707673237841,145,Ole Miss,SEC,36,"[10, 7, 7, 12]",0.032029232676215935,
7306,303242390,2010,12,regular,2010-11-20T15:30:00.000Z,,False,True,0.0,3948.0,Hard Rock Stadium,2390,Miami,ACC,17,"[7, 3, 7, 0]",0.6476629103746552,259,Virginia Tech,ACC,31,"[7, 3, 7, 14]",0.3523370896253448,
7307,303242294,2010,12,regular,2010-11-20T15:30:00.000Z,,False,True,0.0,3793.0,Kinnick Stadium,2294,Iowa,Big Ten,17,"[7, 0, 3, 7]",0.48715012479695147,194,Ohio State,Big Ten,20,"[0, 3, 7, 10]",0.5128498752030486,
7308,303240005,2010,12,regular,2010-11-20T16:00:00.000Z,,False,True,0.0,3803.0,Legion Field,5,UAB,Conference USA,31,"[14, 10, 0, 7]",0.4330766403352207,235,Memphis,Conference USA,15,"[3, 6, 6, 0]",0.5669233596647794,
7309,303242440,2010,12,regular,2010-11-20T16:05:00.000Z,,False,True,0.0,3816.0,Mackay Stadium,2440,Nevada,Western Athletic,52,"[10, 21, 7, 14]",0.9918542740206852,166,New Mexico State,Western Athletic,6,"[0, 3, 3, 0]",0.008145725979314844,
7310,303240098,2010,12,regular,2010-11-20T16:15:00.000Z,,False,True,0.0,3796.0,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Sun Belt,26,"[13, 6, 7, 0]",0.7610038070381142,2393,Middle Tennessee,Sun Belt,27,"[7, 3, 3, 14]",0.2389961929618858,
7311,303240252,2010,12,regular,2010-11-20T18:00:00.000Z,,False,True,0.0,3801.0,LaVell Edwards Stadium,252,BYU,Mountain West,40,"[17, 3, 7, 13]",0.9920203853775174,167,New Mexico,Mountain West,7,"[0, 0, 7, 0]",0.007979614622482645,
7312,303240309,2010,12,regular,2010-11-20T19:00:00.000Z,,False,True,0.0,3666.0,Cajun Field,309,Louisiana,Sun Belt,17,"[0, 3, 14, 0]",0.5300091607783766,2229,Florida International,Sun Belt,38,"[0, 7, 17, 14]",0.46999083922162344,
7313,303240183,2010,12,regular,2010-11-20T19:00:00.000Z,,False,True,0.0,1964.0,Carrier Dome,183,Syracuse,Big East,6,"[3, 0, 3, 0]",0.4170546508715626,41,Connecticut,Big East,23,"[7, 3, 7, 6]",0.5829453491284373,
7314,303240087,2010,12,regular,2010-11-20T19:00:00.000Z,,True,False,0.0,,,87,Notre Dame,FBS Independents,27,"[0, 17, 10, 0]",0.9998665748890634,349,Army,FBS Independents,3,"[3, 0, 0, 0]",0.00013342511093661358,
7315,303240344,2010,12,regular,2010-11-20T19:00:00.000Z,,False,True,0.0,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,31,"[7, 14, 0, 10, 0, 0]",0.6837633255823731,8,Arkansas,SEC,38,"[14, 3, 7, 7, 0, 7]",0.31623667441762693,
7316,303240066,2010,12,regular,2010-11-20T19:00:00.000Z,,False,True,0.0,3772.0,Jack Trice Stadium,66,Iowa State,Big 12,0,"[0, 0, 0, 0]",0.6252156267807364,142,Missouri,Big 12,14,"[7, 0, 0, 7]",0.3747843732192636,
7317,303240238,2010,12,regular,2010-11-20T19:30:00.000Z,,False,True,0.0,3973.0,Vanderbilt Stadium,238,Vanderbilt,SEC,10,"[0, 3, 0, 7]",0.4092504114233434,2633,Tennessee,SEC,24,"[7, 7, 0, 10]",0.5907495885766566,
7318,303242132,2010,12,regular,2010-11-20T19:30:00.000Z,,False,True,0.0,3854.0,Nippert Stadium,2132,Cincinnati,Big East,69,"[20, 21, 14, 14]",0.9918386763311191,164,Rutgers,Big East,38,"[10, 14, 7, 7]",0.008161323668880893,
7319,303240204,2010,12,regular,2010-11-20T20:00:00.000Z,,False,True,0.0,3893.0,Reser Stadium,204,Oregon State,Pac-10,36,"[3, 17, 3, 13]",0.7586103885393659,30,USC,Pac-10,7,"[0, 0, 7, 0]",0.2413896114606341,
7320,303242572,2010,12,regular,2010-11-20T20:00:00.000Z,,False,True,0.0,3815.0,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,59,"[14, 10, 14, 21]",0.9364280317221118,248,Houston,Conference USA,41,"[13, 7, 0, 21]",0.06357196827788825,
7321,303240245,2010,12,regular,2010-11-20T20:00:00.000Z,,False,True,0.0,3795.0,Kyle Field,245,Texas A&M,Big 12,9,"[0, 3, 0, 6]",0.5216884957732751,158,Nebraska,Big 12,6,"[3, 0, 0, 3]",0.47831150422672486,
7322,303240120,2010,12,regular,2010-11-20T20:00:00.000Z,,False,True,0.0,3665.0,Maryland Stadium,120,Maryland,ACC,16,"[3, 10, 3, 0]",0.6727701409831028,52,Florida State,ACC,30,"[10, 3, 7, 10]",0.32722985901689716,
7323,303240239,2010,12,regular,2010-11-20T20:00:00.000Z,,False,True,0.0,3724.0,Floyd Casey Stadium,239,Baylor,Big 12,24,"[0, 7, 3, 14]",0.4056947969863246,201,Oklahoma,Big 12,53,"[21, 13, 19, 0]",0.5943052030136754,
7324,303240021,2010,12,regular,2010-11-20T22:00:00.000Z,,False,True,0.0,3932.0,Qualcomm Stadium,21,San Diego State,Mountain West,34,"[14, 13, 7, 0]",0.8462841690500778,254,Utah,Mountain West,38,"[3, 21, 0, 14]",0.15371583094992225,
7325,303240062,2010,12,regular,2010-11-20T22:30:00.000Z,,False,True,0.0,3610.0,Aloha Stadium,62,Hawai'i,Western Athletic,41,"[10, 17, 14, 0]",0.999943883731727,23,San José State,Western Athletic,7,"[0, 7, 0, 0]",0.00005611626827295435,
7326,303270193,2010,13,regular,2010-11-23T19:00:00.000Z,,False,True,0.0,3996.0,Yager Stadium,193,Miami (OH),Mid-American,23,"[6, 7, 3, 7]",0.8086885774801355,218,Temple,Mid-American,3,"[3, 0, 0, 0]",0.19131142251986455,
7327,303290251,2010,13,regular,2010-11-25T20:00:00.000Z,,False,True,0.0,3910.0,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,17,"[7, 0, 7, 3]",0.6974865006134359,245,Texas A&M,Big 12,24,"[0, 7, 17, 0]",0.30251349938656413,
7328,303300164,2010,13,regular,2010-11-26T11:00:00.000Z,,False,True,0.0,3754.0,High Point Solutions Stadium,164,Rutgers,Big East,13,"[0, 7, 6, 0]",0.48302870711417895,97,Louisville,Big East,40,"[14, 14, 6, 6]",0.516971292885821,
7329,303302309,2010,13,regular,2010-11-26T11:00:00.000Z,,False,True,0.0,3696.0,Dix Stadium,2309,Kent State,Mid-American,28,"[7, 7, 0, 14]",0.3850615512133393,195,Ohio,Mid-American,6,"[0, 3, 3, 0]",0.6149384487866607,
7330,303302199,2010,13,regular,2010-11-26T12:00:00.000Z,,False,True,0.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,3,"[0, 3, 0, 0]",0.014446271076879976,2459,Northern Illinois,Mid-American,71,"[20, 17, 21, 13]",0.98555372892312,
7331,303300221,2010,13,regular,2010-11-26T12:00:00.000Z,,False,True,0.0,3752.0,Heinz Field,221,Pittsburgh,Big East,10,"[7, 0, 3, 0]",0.5320682321450034,277,West Virginia,Big East,35,"[7, 7, 14, 7]",0.46793176785499657,
7332,303302649,2010,13,regular,2010-11-26T14:00:00.000Z,,False,True,0.0,3739.0,Glass Bowl,2649,Toledo,Mid-American,42,"[14, 14, 7, 7]",0.7715671766614355,2117,Central Michigan,Mid-American,31,"[7, 7, 3, 14]",0.22843282333856452,
7333,303300189,2010,13,regular,2010-11-26T14:00:00.000Z,,False,True,0.0,3700.0,Doyt Perry Stadium,189,Bowling Green,Mid-American,7,"[0, 0, 7, 0]",0.47033016528953175,2711,Western Michigan,Mid-American,41,"[13, 14, 14, 0]",0.5296698347104682,
7334,303300151,2010,13,regular,2010-11-26T14:00:00.000Z,,False,True,0.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,38,"[14, 0, 3, 21, 0]",0.9056954850667018,2567,SMU,Conference USA,45,"[0, 10, 21, 7, 7]",0.09430451493329817,
7335,303302006,2010,13,regular,2010-11-26T14:00:00.000Z,,False,True,0.0,3768.0,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,22,"[0, 12, 7, 3]",0.3886515903868506,2084,Buffalo,Mid-American,14,"[0, 0, 7, 7]",0.6113484096131494,
7336,303300333,2010,13,regular,2010-11-26T14:30:00.000Z,,False,True,0.0,3657.0,Bryant Denny Stadium,333,Alabama,SEC,27,"[21, 3, 3, 0]",0.8692049043563795,2,Auburn,SEC,28,"[0, 7, 14, 7]",0.13079509564362046,
7337,303300009,2010,13,regular,2010-11-26T15:30:00.000Z,,False,True,0.0,3947.0,Sun Devil Stadium,9,Arizona State,Pac-10,55,"[7, 14, 17, 17]",0.9224035459206414,26,UCLA,Pac-10,34,"[17, 3, 7, 7]",0.07759645407935856,
7338,303300158,2010,13,regular,2010-11-26T15:30:00.000Z,,False,True,0.0,3834.0,Memorial Stadium,158,Nebraska,Big 12,45,"[3, 14, 21, 7]",0.992651162938847,38,Colorado,Big 12,17,"[0, 3, 14, 0]",0.0073488370611529685,
7339,303300202,2010,13,regular,2010-11-26T18:30:00.000Z,,False,True,0.0,3674.0,Skelly Field at H. A. Chapman Stadium,202,Tulsa,Conference USA,56,"[21, 7, 7, 21]",0.6859425111640448,2572,Southern Mississippi,Conference USA,50,"[10, 14, 10, 16]",0.3140574888359552,
7340,303302483,2010,13,regular,2010-11-26T19:00:00.000Z,,False,True,0.0,3626.0,Autzen Stadium,2483,Oregon,Pac-10,48,"[7, 7, 20, 14]",0.762528267045772,12,Arizona,Pac-10,29,"[14, 5, 3, 7]",0.23747173295422797,
7341,303302440,2010,13,regular,2010-11-26T22:15:00.000Z,,False,True,0.0,3816.0,Mackay Stadium,2440,Nevada,Western Athletic,34,"[0, 7, 7, 17, 3]",0.8344269997128527,68,Boise State,Western Athletic,31,"[3, 21, 0, 7, 0]",0.16557300028714728,
7342,303310194,2010,13,regular,2010-11-27T12:00:00.000Z,,False,True,0.0,3861.0,Ohio Stadium,194,Ohio State,Big Ten,37,"[0, 24, 13, 0]",0.949111251182972,130,Michigan,Big Ten,7,"[0, 7, 0, 0]",0.050888748817027984,
7343,303310213,2010,13,regular,2010-11-27T12:00:00.000Z,,False,True,0.0,3632.0,Beaver Stadium,213,Penn State,Big Ten,22,"[3, 0, 0, 19]",0.7174151156263899,127,Michigan State,Big Ten,28,"[7, 7, 7, 7]",0.28258488437361007,
7344,303312390,2010,13,regular,2010-11-27T12:00:00.000Z,,False,False,0.0,3948.0,Hard Rock Stadium,2390,Miami,ACC,20,"[0, 0, 7, 10, 3]",0.24375838696888627,58,South Florida,Big East,23,"[0, 3, 7, 7, 6]",0.7562416130311137,
